date,landfill_name,city,msw_received_tonnes,organic_fraction,ch4_emitted_tonnes,ambient_temp,sensor_status
2023-08-06,Perungudi,Chennai,2512.4,0.52,113.56,36.8,ACTIVE
2023-08-07,Ghazipur,Delhi,2912.7,0.42,128.74,42.0,ACTIVE
2023-08-07,Bhalswa,Delhi,1814.6,0.51,81.84,37.1,ACTIVE
2023-08-07,Okhla,Delhi,1209.0,0.5,54.41,24.5,ACTIVE
2023-08-07,Deonar,Mumbai,3018.0,0.56,137.62,23.9,ACTIVE
2023-08-07,Pirana,Ahmedabad,2836.7,0.41,125.1,43.9,ACTIVE
2023-08-07,Perungudi,Chennai,2626.6,0.55,119.51,27.6,ACTIVE
2023-08-08,Ghazipur,Delhi,2732.5,0.57,124.88,30.0,OFFLINE
2023-08-08,Bhalswa,Delhi,1799.6,0.47,80.44,37.0,ACTIVE
2023-08-08,Okhla,Delhi,1306.9,0.49,58.68,35.7,ACTIVE
2023-08-08,Deonar,Mumbai,3174.8,0.57,145.09,41.2,ACTIVE
2023-08-08,Pirana,Ahmedabad,2618.1,0.51,118.08,41.4,ACTIVE
2023-08-08,Perungudi,Chennai,2664.4,0.6,122.56,27.1,ACTIVE
2023-08-09,Ghazipur,Delhi,3086.2,0.44,137.03,35.6,ACTIVE
2023-08-09,Bhalswa,Delhi,2290.6,0.47,102.39,17.9,ACTIVE
2023-08-09,Okhla,Delhi,1325.1,0.44,58.83,29.3,ACTIVE
2023-08-09,Deonar,Mumbai,3236.1,0.46,144.33,19.8,ACTIVE
2023-08-09,Pirana,Ahmedabad,2443.4,0.43,108.24,18.9,ACTIVE
2023-08-09,Perungudi,Chennai,2216.1,0.41,97.73,23.1,ACTIVE
2023-08-10,Ghazipur,Delhi,2483.7,0.51,112.01,34.6,OFFLINE
2023-08-10,Bhalswa,Delhi,1719.9,0.47,76.88,28.9,CALIBRATING
2023-08-10,Okhla,Delhi,1158.5,0.51,52.25,41.5,ACTIVE
2023-08-10,Deonar,Mumbai,2657.0,0.41,117.17,42.3,ACTIVE
2023-08-10,Pirana,Ahmedabad,2172.8,0.55,98.86,18.8,ACTIVE
2023-08-10,Perungudi,Chennai,2071.4,0.45,92.18,27.0,ACTIVE
2023-08-11,Ghazipur,Delhi,2892.5,0.55,131.61,18.9,ACTIVE
2023-08-11,Bhalswa,Delhi,1889.6,0.41,83.33,43.0,ACTIVE
2023-08-11,Okhla,Delhi,1099.1,0.5,49.46,31.1,CALIBRATING
2023-08-11,Deonar,Mumbai,2683.8,0.55,122.11,18.4,ACTIVE
2023-08-11,Pirana,Ahmedabad,2593.7,0.48,116.2,42.3,ACTIVE
2023-08-11,Perungudi,Chennai,2628.8,0.53,119.08,36.0,ACTIVE
2023-08-12,Ghazipur,Delhi,2409.0,0.47,107.68,18.5,ACTIVE
2023-08-12,Bhalswa,Delhi,1957.3,0.46,87.3,31.2,ACTIVE
2023-08-12,Okhla,Delhi,1259.6,0.46,56.18,42.1,ACTIVE
2023-08-12,Deonar,Mumbai,2562.3,0.44,113.77,40.8,ACTIVE
2023-08-12,Pirana,Ahmedabad,2720.8,0.59,124.88,43.2,ACTIVE
2023-08-12,Perungudi,Chennai,2379.3,0.54,108.02,24.5,ACTIVE
2023-08-13,Ghazipur,Delhi,2909.9,0.56,132.69,18.4,ACTIVE
2023-08-13,Bhalswa,Delhi,1816.7,0.46,81.02,42.3,ACTIVE
2023-08-13,Okhla,Delhi,1308.6,0.55,59.54,28.9,ACTIVE
2023-08-13,Deonar,Mumbai,2755.4,0.59,126.47,40.7,ACTIVE
2023-08-13,Pirana,Ahmedabad,2263.6,0.46,100.96,22.7,OFFLINE
2023-08-13,Perungudi,Chennai,2268.0,0.46,101.15,42.1,ACTIVE
2023-08-14,Ghazipur,Delhi,2768.7,0.4,121.82,33.8,ACTIVE
2023-08-14,Bhalswa,Delhi,2127.9,0.47,95.12,39.6,ACTIVE
2023-08-14,Okhla,Delhi,1117.6,0.43,49.51,41.3,ACTIVE
2023-08-14,Deonar,Mumbai,2554.6,0.42,112.91,27.0,ACTIVE
2023-08-14,Pirana,Ahmedabad,2851.9,0.58,130.62,40.3,ACTIVE
2023-08-14,Perungudi,Chennai,2595.6,0.41,114.47,36.0,ACTIVE
2023-08-15,Ghazipur,Delhi,2470.4,0.47,110.43,35.4,ACTIVE
2023-08-15,Bhalswa,Delhi,1833.9,0.42,81.06,23.9,ACTIVE
2023-08-15,Okhla,Delhi,1143.5,0.55,52.03,19.4,ACTIVE
2023-08-15,Deonar,Mumbai,2843.8,0.46,126.83,17.2,ACTIVE
2023-08-15,Pirana,Ahmedabad,2210.4,0.52,99.91,17.3,ACTIVE
2023-08-15,Perungudi,Chennai,2051.9,0.41,90.49,36.2,ACTIVE
2023-08-16,Ghazipur,Delhi,2550.5,0.51,115.03,24.3,ACTIVE
2023-08-16,Bhalswa,Delhi,2278.3,0.57,104.12,15.3,CALIBRATING
2023-08-16,Okhla,Delhi,1084.6,0.53,49.13,16.7,ACTIVE
2023-08-16,Deonar,Mumbai,3397.7,0.45,151.2,36.1,CALIBRATING
2023-08-16,Pirana,Ahmedabad,2423.4,0.54,110.02,44.0,ACTIVE
2023-08-16,Perungudi,Chennai,2583.8,0.5,116.27,17.4,ACTIVE
2023-08-17,Ghazipur,Delhi,2747.0,0.5,123.62,31.9,ACTIVE
2023-08-17,Bhalswa,Delhi,1848.8,0.58,84.68,20.9,ACTIVE
2023-08-17,Okhla,Delhi,1065.2,0.44,47.29,35.4,ACTIVE
2023-08-17,Deonar,Mumbai,3407.9,0.57,155.74,36.5,ACTIVE
2023-08-17,Pirana,Ahmedabad,2476.3,0.59,113.66,18.9,ACTIVE
2023-08-17,Perungudi,Chennai,2570.0,0.48,115.14,30.3,ACTIVE
2023-08-18,Ghazipur,Delhi,2704.8,0.51,121.99,25.7,ACTIVE
2023-08-18,Bhalswa,Delhi,2093.6,0.42,92.54,43.1,ACTIVE
2023-08-18,Okhla,Delhi,1255.9,0.51,56.64,35.4,ACTIVE
2023-08-18,Deonar,Mumbai,3047.8,0.51,137.46,21.8,ACTIVE
2023-08-18,Pirana,Ahmedabad,2856.8,0.51,128.84,36.2,ACTIVE
2023-08-18,Perungudi,Chennai,2137.2,0.53,96.82,18.8,ACTIVE
2023-08-19,Ghazipur,Delhi,3045.3,0.44,135.21,20.6,ACTIVE
2023-08-19,Bhalswa,Delhi,1856.5,0.57,84.84,19.1,ACTIVE
2023-08-19,Okhla,Delhi,1349.8,0.55,61.42,39.3,CALIBRATING
2023-08-19,Deonar,Mumbai,3070.5,0.44,136.33,17.0,ACTIVE
2023-08-19,Pirana,Ahmedabad,2401.7,0.54,109.04,24.7,CALIBRATING
2023-08-19,Perungudi,Chennai,2542.3,0.52,114.91,37.8,ACTIVE
2023-08-20,Ghazipur,Delhi,2630.4,0.42,116.26,30.1,ACTIVE
2023-08-20,Bhalswa,Delhi,2261.2,0.47,101.08,23.9,ACTIVE
2023-08-20,Okhla,Delhi,1347.5,0.59,61.85,37.7,ACTIVE
2023-08-20,Deonar,Mumbai,3420.4,0.54,155.29,29.9,ACTIVE
2023-08-20,Pirana,Ahmedabad,2505.7,0.55,114.01,16.5,ACTIVE
2023-08-20,Perungudi,Chennai,2118.6,0.43,93.85,40.3,ACTIVE
2023-08-21,Ghazipur,Delhi,2426.0,0.45,107.96,35.4,ACTIVE
2023-08-21,Bhalswa,Delhi,2047.7,0.6,94.19,36.5,ACTIVE
2023-08-21,Okhla,Delhi,1162.7,0.46,51.86,19.9,ACTIVE
2023-08-21,Deonar,Mumbai,2965.8,0.49,133.16,42.1,CALIBRATING
2023-08-21,Pirana,Ahmedabad,2161.1,0.56,98.55,38.0,ACTIVE
2023-08-21,Perungudi,Chennai,2394.0,0.58,109.65,44.2,ACTIVE
2023-08-22,Ghazipur,Delhi,2783.9,0.55,126.67,22.6,ACTIVE
2023-08-22,Bhalswa,Delhi,1947.6,0.5,87.64,30.9,ACTIVE
2023-08-22,Okhla,Delhi,1180.0,0.43,52.27,40.1,ACTIVE
2023-08-22,Deonar,Mumbai,3103.0,0.58,142.12,41.9,ACTIVE
2023-08-22,Pirana,Ahmedabad,2451.5,0.41,108.11,35.7,ACTIVE
2023-08-22,Perungudi,Chennai,2111.6,0.42,93.33,19.0,ACTIVE
2023-08-23,Ghazipur,Delhi,2927.9,0.56,133.51,15.2,ACTIVE
2023-08-23,Bhalswa,Delhi,2084.4,0.47,93.17,19.1,ACTIVE
2023-08-23,Okhla,Delhi,1025.9,0.57,46.88,43.6,ACTIVE
2023-08-23,Deonar,Mumbai,3035.1,0.6,139.61,37.8,ACTIVE
2023-08-23,Pirana,Ahmedabad,2419.4,0.53,109.6,21.1,ACTIVE
2023-08-23,Perungudi,Chennai,2279.9,0.49,102.37,19.3,ACTIVE
2023-08-24,Ghazipur,Delhi,2740.3,0.55,124.68,39.1,ACTIVE
2023-08-24,Bhalswa,Delhi,2055.4,0.41,90.64,43.9,ACTIVE
2023-08-24,Okhla,Delhi,1028.4,0.52,46.48,29.6,ACTIVE
2023-08-24,Deonar,Mumbai,2990.7,0.43,132.49,26.7,ACTIVE
2023-08-24,Pirana,Ahmedabad,2322.4,0.56,105.9,16.6,ACTIVE
2023-08-24,Perungudi,Chennai,2391.4,0.52,108.09,15.2,ACTIVE
2023-08-25,Ghazipur,Delhi,3078.1,0.55,140.05,27.3,CALIBRATING
2023-08-25,Bhalswa,Delhi,1977.1,0.55,89.96,26.8,CALIBRATING
2023-08-25,Okhla,Delhi,1168.0,0.47,52.21,21.2,ACTIVE
2023-08-25,Deonar,Mumbai,3245.3,0.45,144.42,16.6,ACTIVE
2023-08-25,Pirana,Ahmedabad,2235.5,0.57,102.16,35.1,CALIBRATING
2023-08-25,Perungudi,Chennai,2612.0,0.45,116.23,31.2,OFFLINE
2023-08-26,Ghazipur,Delhi,2785.9,0.43,123.42,22.4,ACTIVE
2023-08-26,Bhalswa,Delhi,2278.5,0.46,101.62,19.5,ACTIVE
2023-08-26,Okhla,Delhi,1274.5,0.42,56.33,17.1,ACTIVE
2023-08-26,Deonar,Mumbai,3045.8,0.48,136.45,16.6,ACTIVE
2023-08-26,Pirana,Ahmedabad,2258.0,0.4,99.35,41.0,ACTIVE
2023-08-26,Perungudi,Chennai,2076.3,0.44,92.19,44.9,ACTIVE
2023-08-27,Ghazipur,Delhi,2498.5,0.55,113.68,18.3,ACTIVE
2023-08-27,Bhalswa,Delhi,2193.2,0.6,100.89,26.8,ACTIVE
2023-08-27,Okhla,Delhi,1322.1,0.55,60.16,31.0,ACTIVE
2023-08-27,Deonar,Mumbai,3066.8,0.41,135.25,31.3,ACTIVE
2023-08-27,Pirana,Ahmedabad,2867.5,0.53,129.9,28.5,ACTIVE
2023-08-27,Perungudi,Chennai,2359.7,0.46,105.24,25.9,ACTIVE
2023-08-28,Ghazipur,Delhi,2893.7,0.56,131.95,31.9,ACTIVE
2023-08-28,Bhalswa,Delhi,1805.8,0.4,79.46,24.0,ACTIVE
2023-08-28,Okhla,Delhi,1038.3,0.48,46.52,33.1,ACTIVE
2023-08-28,Deonar,Mumbai,3097.2,0.46,138.14,15.3,ACTIVE
2023-08-28,Pirana,Ahmedabad,2522.3,0.56,115.02,21.6,ACTIVE
2023-08-28,Perungudi,Chennai,2607.7,0.45,116.04,36.4,ACTIVE
2023-08-29,Ghazipur,Delhi,2902.1,0.48,130.01,24.7,ACTIVE
2023-08-29,Bhalswa,Delhi,2085.5,0.55,94.89,32.1,ACTIVE
2023-08-29,Okhla,Delhi,1322.0,0.59,60.68,17.3,ACTIVE
2023-08-29,Deonar,Mumbai,3015.1,0.56,137.49,36.1,ACTIVE
2023-08-29,Pirana,Ahmedabad,2203.3,0.48,98.71,22.1,CALIBRATING
2023-08-29,Perungudi,Chennai,2154.6,0.57,98.47,44.3,ACTIVE
2023-08-30,Ghazipur,Delhi,2764.9,0.52,124.97,29.4,ACTIVE
2023-08-30,Bhalswa,Delhi,2014.5,0.52,91.06,32.8,ACTIVE
2023-08-30,Okhla,Delhi,1327.4,0.54,60.26,26.1,ACTIVE
2023-08-30,Deonar,Mumbai,2652.9,0.45,118.05,31.2,ACTIVE
2023-08-30,Pirana,Ahmedabad,2869.4,0.59,131.71,43.5,ACTIVE
2023-08-30,Perungudi,Chennai,2659.1,0.43,117.8,43.4,ACTIVE
2023-08-31,Ghazipur,Delhi,2943.2,0.43,130.38,17.3,ACTIVE
2023-08-31,Bhalswa,Delhi,1789.7,0.55,81.43,30.0,ACTIVE
2023-08-31,Okhla,Delhi,1172.0,0.42,51.8,17.6,ACTIVE
2023-08-31,Deonar,Mumbai,2781.9,0.56,126.85,36.5,ACTIVE
2023-08-31,Pirana,Ahmedabad,2494.1,0.54,113.23,22.5,ACTIVE
2023-08-31,Perungudi,Chennai,2605.2,0.49,116.97,37.7,ACTIVE
2023-09-01,Ghazipur,Delhi,2562.5,0.55,116.59,25.3,ACTIVE
2023-09-01,Bhalswa,Delhi,1766.9,0.58,80.92,37.2,ACTIVE
2023-09-01,Okhla,Delhi,1135.8,0.52,51.34,33.9,ACTIVE
2023-09-01,Deonar,Mumbai,3412.9,0.57,155.97,27.9,ACTIVE
2023-09-01,Pirana,Ahmedabad,2708.3,0.5,121.87,41.6,ACTIVE
2023-09-01,Perungudi,Chennai,2106.9,0.57,96.29,34.2,ACTIVE
2023-09-02,Ghazipur,Delhi,3076.4,0.42,135.98,42.8,CALIBRATING
2023-09-02,Bhalswa,Delhi,2192.7,0.53,99.33,39.6,ACTIVE
2023-09-02,Okhla,Delhi,1271.1,0.47,56.82,32.6,ACTIVE
2023-09-02,Deonar,Mumbai,3077.5,0.5,138.49,16.8,ACTIVE
2023-09-02,Pirana,Ahmedabad,2409.3,0.47,107.7,23.6,OFFLINE
2023-09-02,Perungudi,Chennai,2266.0,0.59,104.01,17.4,ACTIVE
2023-09-03,Ghazipur,Delhi,2759.1,0.5,124.16,26.6,CALIBRATING
2023-09-03,Bhalswa,Delhi,1738.2,0.4,76.48,42.9,CALIBRATING
2023-09-03,Okhla,Delhi,1261.0,0.4,55.48,16.0,ACTIVE
2023-09-03,Deonar,Mumbai,2667.6,0.57,121.91,44.6,ACTIVE
2023-09-03,Pirana,Ahmedabad,2131.9,0.44,94.66,30.3,ACTIVE
2023-09-03,Perungudi,Chennai,2368.9,0.41,104.47,37.9,ACTIVE
2023-09-04,Ghazipur,Delhi,3218.5,0.59,147.73,44.5,ACTIVE
2023-09-04,Bhalswa,Delhi,2158.8,0.4,94.99,38.5,ACTIVE
2023-09-04,Okhla,Delhi,1233.9,0.54,56.02,43.2,ACTIVE
2023-09-04,Deonar,Mumbai,2572.0,0.41,113.43,29.6,ACTIVE
2023-09-04,Pirana,Ahmedabad,2580.2,0.46,115.08,31.0,ACTIVE
2023-09-04,Perungudi,Chennai,2363.1,0.5,106.34,32.6,ACTIVE
2023-09-05,Ghazipur,Delhi,2503.0,0.5,112.64,41.5,ACTIVE
2023-09-05,Bhalswa,Delhi,1799.4,0.46,80.25,31.1,ACTIVE
2023-09-05,Okhla,Delhi,1051.7,0.4,46.27,26.1,ACTIVE
2023-09-05,Deonar,Mumbai,3368.1,0.48,150.89,22.7,ACTIVE
2023-09-05,Pirana,Ahmedabad,2680.9,0.54,121.71,18.8,ACTIVE
2023-09-05,Perungudi,Chennai,2441.1,0.54,110.83,32.5,ACTIVE
2023-09-06,Ghazipur,Delhi,2580.6,0.49,115.87,17.0,ACTIVE
2023-09-06,Bhalswa,Delhi,1904.7,0.42,84.19,38.6,ACTIVE
2023-09-06,Okhla,Delhi,1250.8,0.58,57.29,29.7,CALIBRATING
2023-09-06,Deonar,Mumbai,3081.8,0.49,138.37,24.3,ACTIVE
2023-09-06,Pirana,Ahmedabad,2174.5,0.55,98.94,26.0,ACTIVE
2023-09-06,Perungudi,Chennai,2400.5,0.53,108.74,41.2,OFFLINE
2023-09-07,Ghazipur,Delhi,2625.3,0.45,116.83,29.9,ACTIVE
2023-09-07,Bhalswa,Delhi,2037.2,0.52,92.08,36.3,ACTIVE
2023-09-07,Okhla,Delhi,1053.2,0.56,48.03,40.4,ACTIVE
2023-09-07,Deonar,Mumbai,3227.7,0.47,144.28,24.8,ACTIVE
2023-09-07,Pirana,Ahmedabad,2869.5,0.53,129.99,34.0,CALIBRATING
2023-09-07,Perungudi,Chennai,2044.3,0.5,91.99,27.6,ACTIVE
2023-09-08,Ghazipur,Delhi,3022.4,0.48,135.4,17.9,OFFLINE
2023-09-08,Bhalswa,Delhi,1800.0,0.45,80.1,30.9,ACTIVE
2023-09-08,Okhla,Delhi,1360.3,0.5,61.21,22.3,ACTIVE
2023-09-08,Deonar,Mumbai,3411.9,0.5,153.54,44.3,ACTIVE
2023-09-08,Pirana,Ahmedabad,2814.5,0.45,125.25,33.9,ACTIVE
2023-09-08,Perungudi,Chennai,2561.4,0.56,116.8,34.3,ACTIVE
2023-09-09,Ghazipur,Delhi,2812.5,0.43,124.59,29.8,ACTIVE
2023-09-09,Bhalswa,Delhi,2105.2,0.54,95.58,17.5,ACTIVE
2023-09-09,Okhla,Delhi,1184.4,0.44,52.59,31.1,ACTIVE
2023-09-09,Deonar,Mumbai,2991.9,0.57,136.73,26.3,ACTIVE
2023-09-09,Pirana,Ahmedabad,2291.4,0.48,102.65,34.5,ACTIVE
2023-09-09,Perungudi,Chennai,2164.2,0.59,99.34,37.6,ACTIVE
2023-09-10,Ghazipur,Delhi,2722.8,0.6,125.25,15.1,ACTIVE
2023-09-10,Bhalswa,Delhi,1976.1,0.57,90.31,25.6,ACTIVE
2023-09-10,Okhla,Delhi,1056.2,0.58,48.37,27.6,ACTIVE
2023-09-10,Deonar,Mumbai,2949.1,0.41,130.06,41.8,ACTIVE
2023-09-10,Pirana,Ahmedabad,2179.3,0.5,98.07,18.4,ACTIVE
2023-09-10,Perungudi,Chennai,2105.0,0.44,93.46,34.6,CALIBRATING
2023-09-11,Ghazipur,Delhi,2905.0,0.45,129.27,25.5,ACTIVE
2023-09-11,Bhalswa,Delhi,2171.4,0.4,95.54,37.5,ACTIVE
2023-09-11,Okhla,Delhi,1154.0,0.46,51.47,29.7,ACTIVE
2023-09-11,Deonar,Mumbai,3317.1,0.41,146.28,20.3,ACTIVE
2023-09-11,Pirana,Ahmedabad,2328.4,0.46,103.85,35.2,ACTIVE
2023-09-11,Perungudi,Chennai,2696.5,0.44,119.72,42.0,ACTIVE
2023-09-12,Ghazipur,Delhi,2579.8,0.5,116.09,33.5,ACTIVE
2023-09-12,Bhalswa,Delhi,2060.5,0.54,93.55,38.0,ACTIVE
2023-09-12,Okhla,Delhi,1203.6,0.48,53.92,19.0,ACTIVE
2023-09-12,Deonar,Mumbai,2980.6,0.49,133.83,37.5,ACTIVE
2023-09-12,Pirana,Ahmedabad,2762.4,0.55,125.69,20.2,ACTIVE
2023-09-12,Perungudi,Chennai,2105.4,0.46,93.9,27.6,ACTIVE
2023-09-13,Ghazipur,Delhi,2629.8,0.59,120.71,30.9,ACTIVE
2023-09-13,Bhalswa,Delhi,1993.7,0.52,90.12,21.5,ACTIVE
2023-09-13,Okhla,Delhi,1261.1,0.5,56.75,17.4,ACTIVE
2023-09-13,Deonar,Mumbai,2585.0,0.59,118.65,38.1,ACTIVE
2023-09-13,Pirana,Ahmedabad,2570.4,0.5,115.67,24.7,ACTIVE
2023-09-13,Perungudi,Chennai,2714.7,0.53,122.98,36.2,ACTIVE
2023-09-14,Ghazipur,Delhi,3079.3,0.46,137.34,18.6,ACTIVE
2023-09-14,Bhalswa,Delhi,1926.4,0.41,84.95,28.9,ACTIVE
2023-09-14,Okhla,Delhi,1231.3,0.53,55.78,25.1,ACTIVE
2023-09-14,Deonar,Mumbai,2814.6,0.56,128.35,39.2,ACTIVE
2023-09-14,Pirana,Ahmedabad,2575.7,0.47,115.13,16.0,CALIBRATING
2023-09-14,Perungudi,Chennai,2212.8,0.54,100.46,27.3,ACTIVE
2023-09-15,Ghazipur,Delhi,3047.8,0.58,139.59,21.3,ACTIVE
2023-09-15,Bhalswa,Delhi,1999.7,0.42,88.39,30.2,ACTIVE
2023-09-15,Okhla,Delhi,1362.0,0.55,61.97,31.2,ACTIVE
2023-09-15,Deonar,Mumbai,3079.9,0.47,137.67,27.2,ACTIVE
2023-09-15,Pirana,Ahmedabad,2126.5,0.46,94.84,30.5,ACTIVE
2023-09-15,Perungudi,Chennai,2416.7,0.41,106.58,25.4,ACTIVE
2023-09-16,Ghazipur,Delhi,3096.9,0.49,139.05,33.9,ACTIVE
2023-09-16,Bhalswa,Delhi,1839.3,0.49,82.58,31.8,ACTIVE
2023-09-16,Okhla,Delhi,1224.7,0.41,54.01,33.5,ACTIVE
2023-09-16,Deonar,Mumbai,3353.2,0.54,152.24,18.6,ACTIVE
2023-09-16,Pirana,Ahmedabad,2309.5,0.53,104.62,22.0,ACTIVE
2023-09-16,Perungudi,Chennai,2398.5,0.48,107.45,18.8,ACTIVE
2023-09-17,Ghazipur,Delhi,2397.5,0.51,108.13,37.8,ACTIVE
2023-09-17,Bhalswa,Delhi,2218.9,0.46,98.96,36.8,ACTIVE
2023-09-17,Okhla,Delhi,1215.8,0.55,55.32,38.0,ACTIVE
2023-09-17,Deonar,Mumbai,3327.5,0.42,147.08,22.0,ACTIVE
2023-09-17,Pirana,Ahmedabad,2660.2,0.55,121.04,32.4,ACTIVE
2023-09-17,Perungudi,Chennai,2098.0,0.43,92.94,31.2,CALIBRATING
2023-09-18,Ghazipur,Delhi,2848.2,0.58,130.45,16.6,ACTIVE
2023-09-18,Bhalswa,Delhi,1707.9,0.53,77.37,42.4,ACTIVE
2023-09-18,Okhla,Delhi,1326.5,0.47,59.29,37.8,ACTIVE
2023-09-18,Deonar,Mumbai,2919.5,0.58,133.71,44.0,ACTIVE
2023-09-18,Pirana,Ahmedabad,2799.3,0.6,128.77,33.7,ACTIVE
2023-09-18,Perungudi,Chennai,2648.2,0.42,117.05,33.5,CALIBRATING
2023-09-19,Ghazipur,Delhi,2457.7,0.49,110.35,24.9,ACTIVE
2023-09-19,Bhalswa,Delhi,1705.6,0.59,78.29,28.7,ACTIVE
2023-09-19,Okhla,Delhi,1338.7,0.45,59.57,32.8,ACTIVE
2023-09-19,Deonar,Mumbai,2849.1,0.51,128.49,22.5,ACTIVE
2023-09-19,Pirana,Ahmedabad,2163.9,0.48,96.94,31.0,CALIBRATING
2023-09-19,Perungudi,Chennai,2688.5,0.44,119.37,24.0,ACTIVE
2023-09-20,Ghazipur,Delhi,2590.4,0.48,116.05,41.0,ACTIVE
2023-09-20,Bhalswa,Delhi,1838.6,0.58,84.21,43.8,ACTIVE
2023-09-20,Okhla,Delhi,1321.2,0.6,60.78,26.5,ACTIVE
2023-09-20,Deonar,Mumbai,2833.5,0.41,124.96,19.3,ACTIVE
2023-09-20,Pirana,Ahmedabad,2371.6,0.52,107.2,29.3,ACTIVE
2023-09-20,Perungudi,Chennai,2198.6,0.43,97.4,23.6,CALIBRATING
2023-09-21,Ghazipur,Delhi,2959.6,0.53,134.07,15.3,ACTIVE
2023-09-21,Bhalswa,Delhi,1757.1,0.41,77.49,41.7,ACTIVE
2023-09-21,Okhla,Delhi,1066.0,0.49,47.86,38.5,ACTIVE
2023-09-21,Deonar,Mumbai,3399.7,0.46,151.63,17.3,ACTIVE
2023-09-21,Pirana,Ahmedabad,2342.7,0.48,104.95,27.3,ACTIVE
2023-09-21,Perungudi,Chennai,2179.6,0.44,96.77,19.6,ACTIVE
2023-09-22,Ghazipur,Delhi,2388.7,0.58,109.4,18.5,ACTIVE
2023-09-22,Bhalswa,Delhi,2214.8,0.4,97.45,18.2,CALIBRATING
2023-09-22,Okhla,Delhi,1025.0,0.46,45.72,28.0,ACTIVE
2023-09-22,Deonar,Mumbai,3139.2,0.43,139.07,44.7,ACTIVE
2023-09-22,Pirana,Ahmedabad,2130.4,0.59,97.79,29.7,ACTIVE
2023-09-22,Perungudi,Chennai,2263.8,0.41,99.83,17.9,ACTIVE
2023-09-23,Ghazipur,Delhi,2833.4,0.43,125.52,17.6,ACTIVE
2023-09-23,Bhalswa,Delhi,1785.0,0.56,81.4,38.3,ACTIVE
2023-09-23,Okhla,Delhi,1116.5,0.55,50.8,26.2,ACTIVE
2023-09-23,Deonar,Mumbai,2658.4,0.49,119.36,15.0,ACTIVE
2023-09-23,Pirana,Ahmedabad,2239.3,0.59,102.78,41.6,CALIBRATING
2023-09-23,Perungudi,Chennai,2332.6,0.44,103.57,33.2,ACTIVE
2023-09-24,Ghazipur,Delhi,3017.8,0.54,137.01,38.7,CALIBRATING
2023-09-24,Bhalswa,Delhi,1909.1,0.44,84.76,23.4,ACTIVE
2023-09-24,Okhla,Delhi,1378.1,0.48,61.74,36.1,ACTIVE
2023-09-24,Deonar,Mumbai,2687.4,0.57,122.81,42.3,ACTIVE
2023-09-24,Pirana,Ahmedabad,2800.6,0.51,126.31,37.7,ACTIVE
2023-09-24,Perungudi,Chennai,2265.4,0.55,103.08,22.8,ACTIVE
2023-09-25,Ghazipur,Delhi,3175.7,0.5,142.91,41.8,ACTIVE
2023-09-25,Bhalswa,Delhi,1843.1,0.6,84.78,32.2,ACTIVE
2023-09-25,Okhla,Delhi,1208.9,0.45,53.8,37.4,CALIBRATING
2023-09-25,Deonar,Mumbai,3359.1,0.4,147.8,22.1,ACTIVE
2023-09-25,Pirana,Ahmedabad,2404.0,0.42,106.26,31.1,ACTIVE
2023-09-25,Perungudi,Chennai,2376.9,0.4,104.58,43.9,ACTIVE
2023-09-26,Ghazipur,Delhi,2660.1,0.55,121.03,34.1,ACTIVE
2023-09-26,Bhalswa,Delhi,2017.9,0.43,89.39,20.3,ACTIVE
2023-09-26,Okhla,Delhi,1244.2,0.52,56.24,41.8,ACTIVE
2023-09-26,Deonar,Mumbai,3324.2,0.41,146.6,33.1,ACTIVE
2023-09-26,Pirana,Ahmedabad,2464.1,0.55,112.12,25.6,ACTIVE
2023-09-26,Perungudi,Chennai,2223.3,0.41,98.05,23.4,ACTIVE
2023-09-27,Ghazipur,Delhi,3060.4,0.53,138.64,34.5,ACTIVE
2023-09-27,Bhalswa,Delhi,2011.5,0.42,88.91,32.0,ACTIVE
2023-09-27,Okhla,Delhi,1170.3,0.4,51.49,21.0,ACTIVE
2023-09-27,Deonar,Mumbai,3132.3,0.58,143.46,33.6,ACTIVE
2023-09-27,Pirana,Ahmedabad,2295.1,0.58,105.12,23.7,ACTIVE
2023-09-27,Perungudi,Chennai,2320.3,0.6,106.73,43.2,ACTIVE
2023-09-28,Ghazipur,Delhi,2794.9,0.51,126.05,29.6,CALIBRATING
2023-09-28,Bhalswa,Delhi,2249.0,0.42,99.41,33.9,ACTIVE
2023-09-28,Okhla,Delhi,1226.1,0.48,54.93,17.4,ACTIVE
2023-09-28,Deonar,Mumbai,3208.4,0.58,146.94,29.9,ACTIVE
2023-09-28,Pirana,Ahmedabad,2768.8,0.51,124.87,33.4,ACTIVE
2023-09-28,Perungudi,Chennai,2077.0,0.44,92.22,20.4,ACTIVE
2023-09-29,Ghazipur,Delhi,2877.9,0.5,129.51,27.3,ACTIVE
2023-09-29,Bhalswa,Delhi,2244.4,0.51,101.22,30.7,ACTIVE
2023-09-29,Okhla,Delhi,1075.7,0.4,47.33,30.1,ACTIVE
2023-09-29,Deonar,Mumbai,3282.1,0.51,148.02,39.7,CALIBRATING
2023-09-29,Pirana,Ahmedabad,2638.8,0.45,117.43,33.6,CALIBRATING
2023-09-29,Perungudi,Chennai,2287.0,0.49,102.69,15.4,ACTIVE
2023-09-30,Ghazipur,Delhi,3187.8,0.56,145.36,25.0,ACTIVE
2023-09-30,Bhalswa,Delhi,1869.6,0.51,84.32,41.4,ACTIVE
