filename,category,description,degradable,landfill_class,doc_fraction,estimated_mass_kg,methane_factor_kg_per_kg,ch4_kg,co2e_kg,energy_kwh,carbon_credits,hex_color,relative_path
Cardboard_212.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_212.jpg
Cardboard_213.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_213.jpg
Cardboard_214.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_214.jpg
Cardboard_215.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_215.jpg
Cardboard_216.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_216.jpg
Cardboard_217.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_217.jpg
Cardboard_218.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_218.jpg
Cardboard_219.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_219.jpg
Cardboard_22.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_22.jpg
Cardboard_220.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_220.jpg
Cardboard_221.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_221.jpg
Cardboard_222.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_222.jpg
Cardboard_223.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_223.jpg
Cardboard_224.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_224.jpg
Cardboard_225.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_225.jpg
Cardboard_226.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_226.jpg
Cardboard_227.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_227.jpg
Cardboard_228.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_228.jpg
Cardboard_229.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_229.jpg
Cardboard_23.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_23.jpg
Cardboard_230.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_230.jpg
Cardboard_231.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_231.jpg
Cardboard_232.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_232.jpg
Cardboard_233.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_233.jpg
Cardboard_234.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_234.jpg
Cardboard_235.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_235.jpg
Cardboard_236.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_236.jpg
Cardboard_237.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_237.jpg
Cardboard_238.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_238.jpg
Cardboard_239.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_239.jpg
Cardboard_24.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_24.jpg
Cardboard_240.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_240.jpg
Cardboard_241.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_241.jpg
Cardboard_242.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_242.jpg
Cardboard_243.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_243.jpg
Cardboard_244.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_244.jpg
Cardboard_245.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_245.jpg
Cardboard_246.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_246.jpg
Cardboard_247.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_247.jpg
Cardboard_248.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_248.jpg
Cardboard_249.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_249.jpg
Cardboard_25.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_25.jpg
Cardboard_250.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_250.jpg
Cardboard_251.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_251.jpg
Cardboard_252.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_252.jpg
Cardboard_253.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_253.jpg
Cardboard_254.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_254.jpg
Cardboard_255.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_255.jpg
Cardboard_256.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_256.jpg
Cardboard_257.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_257.jpg
Cardboard_258.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_258.jpg
Cardboard_259.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_259.jpg
Cardboard_26.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_26.jpg
Cardboard_260.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_260.jpg
Cardboard_261.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_261.jpg
Cardboard_262.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_262.jpg
Cardboard_263.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_263.jpg
Cardboard_264.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_264.jpg
Cardboard_265.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_265.jpg
Cardboard_266.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_266.jpg
Cardboard_267.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_267.jpg
Cardboard_268.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_268.jpg
Cardboard_269.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_269.jpg
Cardboard_27.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_27.jpg
Cardboard_270.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_270.jpg
Cardboard_271.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_271.jpg
Cardboard_272.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_272.jpg
Cardboard_273.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_273.jpg
Cardboard_274.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_274.jpg
Cardboard_275.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_275.jpg
Cardboard_276.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_276.jpg
Cardboard_277.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_277.jpg
Cardboard_278.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_278.jpg
Cardboard_279.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_279.jpg
Cardboard_28.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_28.jpg
Cardboard_280.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_280.jpg
Cardboard_281.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_281.jpg
Cardboard_282.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_282.jpg
Cardboard_283.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_283.jpg
Cardboard_284.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_284.jpg
Cardboard_285.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_285.jpg
Cardboard_286.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_286.jpg
Cardboard_287.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_287.jpg
Cardboard_288.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_288.jpg
Cardboard_289.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_289.jpg
Cardboard_29.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_29.jpg
Cardboard_290.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_290.jpg
Cardboard_291.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_291.jpg
Cardboard_292.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_292.jpg
Cardboard_293.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_293.jpg
Cardboard_294.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_294.jpg
Cardboard_295.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_295.jpg
Cardboard_296.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_296.jpg
Cardboard_297.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_297.jpg
Cardboard_298.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_298.jpg
Cardboard_299.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_299.jpg
Cardboard_3.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_3.jpg
Cardboard_30.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_30.jpg
Cardboard_300.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_300.jpg
Cardboard_301.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_301.jpg
Cardboard_302.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_302.jpg
Cardboard_303.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_303.jpg
Cardboard_304.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_304.jpg
Cardboard_305.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_305.jpg
Cardboard_306.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_306.jpg
Cardboard_307.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_307.jpg
Cardboard_308.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_308.jpg
Cardboard_309.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_309.jpg
Cardboard_31.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_31.jpg
Cardboard_310.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_310.jpg
Cardboard_311.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_311.jpg
Cardboard_312.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_312.jpg
Cardboard_313.jpg,Cardboard,"Corrugated cardboard boxes, packaging material",True,Slow-degrading organic,0.4,0.5,0.08,0.04,1.12,0.556,0.00112,#8d6e63,RealWaste/Cardboard/Cardboard_313.jpg
